task,run_id,episode,init_state_id,flow_noise_seed,query,length,checkpoint_sha256,order,recorded_success,primary_failure_reason,init_state_id_label,failure
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,501,49,1021,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,501,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,502,49,1022,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,502,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,503,49,1023,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,503,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,504,49,1024,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,504,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,505,49,1025,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,505,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,506,49,1026,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,506,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,507,49,1027,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,507,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,508,49,1028,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,508,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,509,49,1029,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,509,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,510,49,1030,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,510,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,511,49,1031,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,511,False,stable_grasp_not_observed,49,True
