cohort,quantity,task,layer,early_mean,late_mean,late_minus_early,step_argmax
development_main,token_entropy,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L13,3.4616305828094482,3.4566519260406494,-0.004978656768798828,0
development_main,token_entropy,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L14,3.4620578289031982,3.4573519229888916,-0.004705905914306641,0
development_main,token_entropy,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L15,3.4610931873321533,3.454702138900757,-0.006391048431396484,0
development_main,token_entropy,libero_object/pick_up_the_butter_and_place_it_in_the_basket,back_minus_front,0.0008349418640136719,-0.003168821334838867,-0.004003763198852539,-1
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,L2,3.460681915283203,3.4605977535247803,-8.416175842285156e-05,4
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,L3,3.461087226867676,3.4604437351226807,-0.0006434917449951172,4
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,L4,3.461738348007202,3.4600181579589844,-0.0017201900482177734,1
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,L5,3.4602272510528564,3.45760178565979,-0.0026254653930664062,0
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,L12,3.462364435195923,3.458284616470337,-0.0040798187255859375,0
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,L13,3.461925745010376,3.457218885421753,-0.004706859588623047,0
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,L14,3.4624688625335693,3.4582550525665283,-0.004213809967041016,0
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,L15,3.4614133834838867,3.4555435180664062,-0.005869865417480469,0
development_main,token_entropy,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,back_minus_front,0.0011093616485595703,-0.002340078353881836,-0.0034494400024414062,-1
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L2,3.4605484008789062,3.460329055786133,-0.0002193450927734375,4
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L3,3.461101531982422,3.4602136611938477,-0.0008878707885742188,1
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L4,3.4615981578826904,3.459538221359253,-0.0020599365234375,1
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L5,3.4601495265960693,3.456554412841797,-0.003595113754272461,0
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L12,3.462158203125,3.4576170444488525,-0.004541158676147461,0
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L13,3.46173357963562,3.456752061843872,-0.004981517791748047,0
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L14,3.4623844623565674,3.457883596420288,-0.004500865936279297,0
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L15,3.460858106613159,3.4544565677642822,-0.006401538848876953,0
development_main,token_entropy,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,back_minus_front,0.0009342034463770688,-0.00248177838511765,-0.003415981773287058,-1
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L2,3.4607295989990234,3.460709810256958,-1.9788742065429688e-05,7
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L3,3.4611737728118896,3.460362195968628,-0.0008115768432617188,1
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L4,3.4617252349853516,3.459970235824585,-0.0017549991607666016,1
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L5,3.460425615310669,3.4577786922454834,-0.002646923065185547,0
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L12,3.4626705646514893,3.458571672439575,-0.0040988922119140625,0
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L13,3.4622771739959717,3.457634925842285,-0.0046422481536865234,0
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L14,3.462860345840454,3.458933115005493,-0.0039272308349609375,0
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L15,3.461732864379883,3.455904245376587,-0.0058286190032958984,0
development_main,token_entropy,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,back_minus_front,0.0013720194110646844,-0.0019441446056589484,-0.003316164016723633,-1
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L2,3.460658311843872,3.460794448852539,0.0001361370086669922,7
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L3,3.4610445499420166,3.460125684738159,-0.0009188652038574219,1
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L4,3.461613416671753,3.4598782062530518,-0.0017352104187011719,1
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L5,3.460195779800415,3.4575445652008057,-0.002651214599609375,0
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L12,3.4623239040374756,3.4580581188201904,-0.004265785217285156,0
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L13,3.4618980884552,3.457108736038208,-0.0047893524169921875,0
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L14,3.4625022411346436,3.4581432342529297,-0.004359006881713867,0
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L15,3.4614861011505127,3.4552345275878906,-0.00625157356262207,0
development_main,token_entropy,libero_object/pick_up_the_milk_and_place_it_in_the_basket,back_minus_front,0.0011745294323191047,-0.0024496715050190687,-0.0036242008209228516,-1
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L2,3.4607021808624268,3.460515260696411,-0.000186920166015625,4
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L3,3.461273431777954,3.460376739501953,-0.0008966922760009766,1
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L4,3.4617273807525635,3.4600117206573486,-0.0017156600952148438,1
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L5,3.4602911472320557,3.457369089126587,-0.00292205810546875,0
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L12,3.4626998901367188,3.4584732055664062,-0.0042266845703125,0
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L13,3.462120771408081,3.457397699356079,-0.004723072052001953,0
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L14,3.4627838134765625,3.4586265087127686,-0.004157304763793945,0
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L15,3.4617433547973633,3.4556262493133545,-0.006117105484008789,0
development_main,token_entropy,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,back_minus_front,0.0013382434844970703,-0.002037127735093236,-0.0033753712195903063,-1
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L2,3.460624933242798,3.4603402614593506,-0.0002846717834472656,6
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L3,3.461195230484009,3.46026873588562,-0.0009264945983886719,1
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L4,3.4616429805755615,3.459801435470581,-0.0018415451049804688,1
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L5,3.4603195190429688,3.457252264022827,-0.0030672550201416016,0
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L12,3.4626073837280273,3.458461046218872,-0.0041463375091552734,0
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L13,3.4619016647338867,3.457068681716919,-0.0048329830169677734,0
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L14,3.4626121520996094,3.458315849304199,-0.004296302795410156,0
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L15,3.461477279663086,3.4552271366119385,-0.006250143051147461,0
development_main,token_entropy,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,back_minus_front,0.0012039343127980828,-0.002147277118638158,-0.0033512115478515625,-1
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L2,3.460609197616577,3.4601147174835205,-0.0004944801330566406,4
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L3,3.461233139038086,3.4604556560516357,-0.0007774829864501953,1
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L4,3.4618167877197266,3.4597885608673096,-0.002028226852416992,1
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L5,3.460045099258423,3.456557273864746,-0.003487825393676758,0
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L12,3.4622268676757812,3.4574573040008545,-0.004769563674926758,0
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L13,3.4614830017089844,3.4563286304473877,-0.00515437126159668,0
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L14,3.4622557163238525,3.4573166370391846,-0.004939079284667969,0
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L15,3.4608662128448486,3.454076051712036,-0.0067901611328125,0
development_main,token_entropy,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,back_minus_front,0.0007817745208740234,-0.0029342968482524157,-0.003716071369126439,-1
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L2,3.456385850906372,3.455878496170044,-0.000507354736328125,2
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L3,3.457559823989868,3.4556643962860107,-0.0018954277038574219,1
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L4,3.4593327045440674,3.4538486003875732,-0.005484104156494141,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L5,3.457451581954956,3.4509403705596924,-0.006511211395263672,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L12,3.457929849624634,3.4490554332733154,-0.00887441635131836,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L13,3.457427740097046,3.447829484939575,-0.009598255157470703,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L14,3.458204984664917,3.4488298892974854,-0.00937509536743164,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L15,3.4575607776641846,3.4468002319335938,-0.01076054573059082,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,back_minus_front,9.854634845396504e-05,-0.005954185966402292,-0.006052732467651367,-1
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L2,3.4567906856536865,3.45658802986145,-0.00020265579223632812,7
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L3,3.457714080810547,3.456730842590332,-0.0009832382202148438,4
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L4,3.4595603942871094,3.45514178276062,-0.004418611526489258,1
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L5,3.458314895629883,3.453494071960449,-0.004820823669433594,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L12,3.4605188369750977,3.453838586807251,-0.00668025016784668,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L13,3.4601800441741943,3.453187942504883,-0.0069921016693115234,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L14,3.4604568481445312,3.4534575939178467,-0.00699925422668457,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L15,3.460041046142578,3.4514334201812744,-0.008607625961303711,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,back_minus_front,0.002204338787123561,-0.0025091171264648438,-0.004713456146419048,-1
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L2,3.457019805908203,3.4571406841278076,0.00012087821960449219,7
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L3,3.457331895828247,3.4566867351531982,-0.0006451606750488281,3
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L4,3.4588918685913086,3.4549989700317383,-0.0038928985595703125,1
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L5,3.457829475402832,3.4540817737579346,-0.003747701644897461,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L12,3.4594554901123047,3.4523885250091553,-0.007066965103149414,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L13,3.4590046405792236,3.4513587951660156,-0.007645845413208008,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L14,3.459429979324341,3.450798749923706,-0.008631229400634766,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L15,3.4589345455169678,3.4491398334503174,-0.00979471206665039,0
development_main,token_entropy,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,back_minus_front,0.0014380613574758172,-0.004805803298950195,-0.006243864540010691,-1
