global_row,source,episode,init_state_id,noise_seed,failure,length,primary_failure_reason,v82_first,diagnostic_no_acc_confirmation_first,cause,freeze_raw_first,freeze_smooth_first,freeze_confirmed_first,freeze_longest_smooth_run,acceleration_raw_first,acceleration_smooth_first,acceleration_confirmed_first,acceleration_longest_smooth_run,periodicity_raw_first,periodicity_smooth_first,periodicity_confirmed_first,periodicity_longest_smooth_run,frontback_first,frontback_max_margin,curvature_first,curvature_max_margin,release_query,release_count,observed_goal_true,release_to_alarm_queries
27947,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,347,43,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.11646485829353333,-1,-0.3564373994668325,-1,0,False,
27948,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,348,43,1012,False,11,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.11196650196115175,-1,-0.36727444955706595,-1,0,False,
27949,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,349,43,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.11129061701893807,-1,-0.3925655963321527,-1,0,False,
27950,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,350,43,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1216722851395607,-1,-0.408006329814593,-1,0,False,
27951,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,351,43,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.11764584057529769,-1,-0.33895293850948416,-1,0,False,
27952,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,352,44,1008,False,12,,-1,-1,,-1,-1,-1,0,11,-1,-1,0,-1,-1,-1,0,-1,-0.11261900946497917,-1,-0.2980051205061997,11,1,False,
27953,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,353,44,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14908933022618293,-1,-0.2889045236458381,8,1,False,
27954,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,354,44,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.11546461070825657,-1,-0.3371893132062008,-1,0,False,
27955,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,355,44,1011,False,13,,-1,-1,,-1,-1,-1,0,10,12,-1,1,-1,-1,-1,0,-1,-0.11506167045235634,-1,-0.3939269744902849,11,1,False,
27956,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,356,44,1012,False,11,,-1,-1,,-1,-1,-1,0,10,-1,-1,0,-1,-1,-1,0,-1,-0.128441100358963,-1,-0.3664977359076341,-1,0,False,
27957,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,357,44,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.11854137422144413,-1,-0.3222650344905754,-1,0,False,
27958,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,358,44,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13117652831474938,-1,-0.3274459271803498,-1,0,False,
27959,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,359,44,1015,False,11,,-1,-1,,-1,-1,-1,0,10,-1,-1,0,8,-1,-1,0,-1,-0.1325419471065203,-1,-0.3337509366174539,-1,0,False,
27960,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,360,45,1008,True,22,object_released_or_dropped_before_goal,21,17,freeze,18,21,21,1,10,12,-1,3,8,14,17,8,-1,-0.12469116982693473,-1,-0.37824339840064447,11,1,False,10.0
27961,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,361,45,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14398041868209838,-1,-0.4017519039213657,-1,0,False,
27962,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,362,45,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13818543284138043,-1,-0.3491499276012182,-1,0,False,
27963,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,363,45,1011,True,22,object_released_or_dropped_before_goal,-1,-1,,-1,-1,-1,0,10,12,-1,5,15,19,-1,3,-1,-0.03617876920305814,-1,-0.31218725265810887,11,1,False,
27964,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,364,45,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14340227846304573,-1,-0.3955510815406839,-1,0,False,
27965,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,365,45,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12539713709553083,-1,-0.32387060030549764,-1,0,False,
27966,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,366,45,1014,True,22,object_released_or_dropped_before_goal,-1,-1,,-1,-1,-1,0,10,12,-1,4,8,20,-1,2,-1,-0.07579586029052734,-1,-0.35916523191193117,11,1,False,
27967,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,367,45,1015,True,22,object_released_or_dropped_before_goal,-1,-1,,20,-1,-1,0,10,12,-1,3,10,15,-1,2,-1,-0.06864330353836219,-1,-0.32544840883417053,11,1,False,
27968,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,368,46,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.14416533663372197,-1,-0.31732608009378116,-1,0,False,
27969,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,369,46,1009,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1552022839387258,-1,-0.386959313700286,-1,0,False,
27970,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,370,46,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.12951980693805185,-1,-0.31647996274692314,-1,0,False,
27971,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,371,46,1011,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.16037510103980698,-1,-0.4063116236105561,-1,0,False,
27972,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,372,46,1012,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,6,-1,-1,0,-1,-0.15653833074371018,-1,-0.429457244735832,-1,0,False,
27973,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,373,46,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.12517134737968444,-1,-0.2981029718269904,-1,0,False,
27974,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,374,46,1014,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.14608815080920853,-1,-0.353514380171895,-1,0,False,
27975,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,375,46,1015,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15519162160158156,-1,-0.39584513925760983,-1,0,False,
27976,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,376,47,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.12365837660431862,-1,-0.3377757972087711,-1,0,False,
27977,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,377,47,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12244164836406708,-1,-0.3273970979377627,-1,0,False,
27978,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,378,47,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12333987856407962,-1,-0.3137662882033425,-1,0,False,
27979,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,379,47,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.1344738430480162,-1,-0.3734147018219034,-1,0,False,
27980,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,380,47,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13099188374479612,-1,-0.3637788910816113,-1,0,False,
27981,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,381,47,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12272166850169501,-1,-0.35394173467407625,-1,0,False,
27982,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,382,47,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13132729398210843,-1,-0.36445853118101756,-1,0,False,
27983,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,383,47,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14295637376109757,-1,-0.34845883620530366,-1,0,False,
27984,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,384,48,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,7,-1,1,-1,-0.14693719152609505,-1,-0.3383434909507632,-1,0,False,
27985,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,385,48,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12903392393887042,-1,-0.2834628740296078,-1,0,False,
27986,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,386,48,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.16099495072166123,-1,-0.3995819006562233,-1,0,False,
27987,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,387,48,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,7,-1,1,-1,-0.14963521576921143,-1,-0.36931670417108886,-1,0,False,
27988,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,388,48,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,7,-1,1,-1,-0.1515724255790313,-1,-0.3567254941323772,-1,0,False,
27989,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,389,48,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,7,-1,1,-1,-0.15500804785887398,-1,-0.3801981696039438,-1,0,False,
27990,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,390,48,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15063256401817002,-1,-0.40787859814283245,-1,0,False,
27991,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,391,48,1015,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,7,-1,1,-1,-0.1647020784318447,-1,-0.38307063323011004,-1,0,False,
27992,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,392,49,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14827223511536916,-1,-0.3626578956876571,-1,0,False,
27993,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,393,49,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.1529920791387558,-1,-0.3569626321041336,-1,0,False,
27994,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,394,49,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13850277486443519,-1,-0.37797378104552626,-1,0,True,
27995,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,395,49,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14873266982038816,-1,-0.3684753193010887,-1,0,False,
27996,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,396,49,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.1571794203619162,-1,-0.35294160699658095,-1,0,False,
27997,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,397,49,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1339087412158648,-1,-0.39057861268582444,-1,0,False,
27998,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,398,49,1014,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14066982037822404,-1,-0.39030926058726617,-1,0,False,
27999,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,399,49,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.1576739476819833,-1,-0.38297934605181216,-1,0,False,
