fold,role,global_row
0,reference,5792
0,reference,5793
0,reference,5794
0,reference,5795
0,reference,5796
0,reference,5797
0,reference,5798
0,reference,5799
0,reference,5816
0,reference,5817
0,reference,5818
0,reference,5819
0,reference,5820
0,reference,5821
0,reference,5822
0,reference,5823
0,reference,5824
0,reference,5825
0,reference,5826
0,reference,5827
0,reference,5828
0,reference,5829
0,reference,5830
0,reference,5831
0,reference,5832
0,reference,5833
0,reference,5834
0,reference,5835
0,reference,5836
0,reference,5837
0,reference,5838
0,reference,5839
0,reference,5856
0,reference,5857
0,reference,5858
0,reference,5859
0,reference,5860
0,reference,5861
0,reference,5862
0,reference,5863
0,reference,5864
0,reference,5865
0,reference,5866
0,reference,5867
0,reference,5868
0,reference,5869
0,reference,5870
0,reference,5871
0,reference,5872
0,reference,5873
0,reference,5874
0,reference,5875
0,reference,5876
0,reference,5877
0,reference,5878
0,reference,5879
0,reference,5896
0,reference,5897
0,reference,5898
0,reference,5899
0,reference,5900
0,reference,5901
0,reference,5902
0,reference,5903
0,reference,5904
0,reference,5905
0,reference,5906
0,reference,5907
0,reference,5908
0,reference,5909
0,reference,5910
0,reference,5911
0,reference,5912
0,reference,5913
0,reference,5914
0,reference,5915
0,reference,5916
0,reference,5917
0,reference,5918
0,reference,5919
0,reference,5936
0,reference,5937
0,reference,5938
0,reference,5939
0,reference,5940
0,reference,5941
0,reference,5942
0,reference,5943
0,reference,5944
0,reference,5945
0,reference,5946
0,reference,5947
0,reference,5948
0,reference,5949
0,reference,5950
0,reference,5951
0,reference,5952
0,reference,5953
0,reference,5954
0,reference,5955
0,reference,5956
0,reference,5957
0,reference,5958
0,reference,5959
0,reference,5976
0,reference,5977
0,reference,5978
0,reference,5979
0,reference,5980
0,reference,5981
0,reference,5982
0,reference,5983
0,reference,5984
0,reference,5985
0,reference,5986
0,reference,5987
0,reference,5988
0,reference,5989
0,reference,5990
0,reference,5991
0,reference,5992
0,reference,5993
0,reference,5994
0,reference,5995
0,reference,5996
0,reference,5997
0,reference,5998
0,reference,5999
0,reference,6416
0,reference,6417
0,reference,6418
0,reference,6419
0,reference,6420
0,reference,6421
0,reference,6422
0,reference,6423
0,reference,6424
0,reference,6425
0,reference,6426
0,reference,6427
0,reference,6428
0,reference,6429
0,reference,6430
0,reference,6431
0,reference,6432
0,reference,6433
0,reference,6434
0,reference,6435
0,reference,6436
0,reference,6437
0,reference,6438
0,reference,6439
0,reference,6456
0,reference,6457
0,reference,6458
0,reference,6459
0,reference,6460
0,reference,6461
0,reference,6462
0,reference,6463
0,reference,6464
0,reference,6465
0,reference,6466
0,reference,6467
0,reference,6468
0,reference,6469
0,reference,6470
0,reference,6471
0,reference,6472
0,reference,6473
0,reference,6474
0,reference,6475
0,reference,6476
0,reference,6477
0,reference,6478
0,reference,6479
0,reference,6496
0,reference,6497
0,reference,6498
0,reference,6499
0,reference,6500
0,reference,6501
0,reference,6502
0,reference,6503
0,reference,6504
0,reference,6505
0,reference,6506
0,reference,6507
0,reference,6508
0,reference,6509
0,reference,6510
0,reference,6511
0,reference,6512
0,reference,6513
0,reference,6514
0,reference,6515
0,reference,6516
0,reference,6517
0,reference,6518
0,reference,6519
0,reference,6536
0,reference,6537
0,reference,6538
0,reference,6539
0,reference,6540
0,reference,6541
0,reference,6542
0,reference,6543
0,reference,6544
0,reference,6545
0,reference,6546
0,reference,6547
0,reference,6548
0,reference,6549
0,reference,6550
0,reference,6551
0,reference,6552
0,reference,6553
0,reference,6554
0,reference,6555
0,reference,6556
0,reference,6557
0,reference,6558
0,reference,6559
0,reference,6576
0,reference,6577
0,reference,6578
0,reference,6579
0,reference,6580
0,reference,6581
0,reference,6582
0,reference,6583
0,reference,6584
0,reference,6585
0,reference,6586
0,reference,6587
0,reference,6588
0,reference,6589
0,reference,6590
0,reference,6591
0,reference,6592
0,reference,6593
0,reference,6594
0,reference,6595
0,reference,6596
0,reference,6597
0,reference,6598
0,reference,6599
0,reference,6616
0,reference,6617
0,reference,6618
0,reference,6619
0,reference,6620
0,reference,6621
0,reference,6622
0,reference,6623
0,reference,6624
0,reference,6625
0,reference,6626
0,reference,6627
0,reference,6628
0,reference,6629
0,reference,6630
0,reference,6631
0,reference,6632
0,reference,6633
0,reference,6634
0,reference,6635
0,reference,6636
0,reference,6637
0,reference,6638
0,reference,6639
0,reference,6656
0,reference,6657
0,reference,6658
0,reference,6659
0,reference,6660
0,reference,6661
0,reference,6662
0,reference,6663
0,reference,6664
0,reference,6665
0,reference,6666
0,reference,6667
0,reference,6668
0,reference,6669
0,reference,6670
0,reference,6671
0,reference,6672
0,reference,6673
0,reference,6674
0,reference,6675
0,reference,6676
0,reference,6677
0,reference,6678
0,reference,6679
0,reference,6696
0,reference,6697
0,reference,6698
0,reference,6699
0,reference,6700
0,reference,6701
0,reference,6702
0,reference,6703
0,reference,6704
0,reference,6705
0,reference,6706
0,reference,6707
0,reference,6708
0,reference,6709
0,reference,6710
0,reference,6711
0,reference,6712
0,reference,6713
0,reference,6714
0,reference,6715
0,reference,6716
0,reference,6717
0,reference,6718
0,reference,6719
0,reference,6736
0,reference,6737
0,reference,6738
0,reference,6739
0,reference,6740
0,reference,6741
0,reference,6742
0,reference,6743
0,reference,6744
0,reference,6745
0,reference,6746
0,reference,6747
0,reference,6748
0,reference,6749
0,reference,6750
0,reference,6751
0,reference,6752
0,reference,6753
0,reference,6754
0,reference,6755
0,reference,6756
0,reference,6757
0,reference,6758
0,reference,6759
0,reference,6776
0,reference,6777
0,reference,6778
0,reference,6779
0,reference,6780
0,reference,6781
0,reference,6782
0,reference,6783
0,reference,6784
0,reference,6785
0,reference,6786
0,reference,6787
0,reference,6788
0,reference,6789
0,reference,6790
0,reference,6791
0,reference,6792
0,reference,6793
0,reference,6794
0,reference,6795
0,reference,6796
0,reference,6797
0,reference,6798
0,reference,6799
0,reference,7216
0,reference,7217
0,reference,7218
0,reference,7219
0,reference,7220
0,reference,7221
0,reference,7222
0,reference,7223
0,reference,7224
0,reference,7225
0,reference,7226
0,reference,7227
0,reference,7228
0,reference,7229
0,reference,7230
0,reference,7231
0,reference,7232
0,reference,7233
0,reference,7234
0,reference,7235
0,reference,7236
0,reference,7237
0,reference,7238
0,reference,7239
0,reference,7256
0,reference,7257
0,reference,7258
0,reference,7259
0,reference,7260
0,reference,7261
0,reference,7262
0,reference,7263
0,reference,7264
0,reference,7265
0,reference,7266
0,reference,7267
0,reference,7268
0,reference,7269
0,reference,7270
0,reference,7271
0,reference,7272
0,reference,7273
0,reference,7274
0,reference,7275
0,reference,7276
0,reference,7277
0,reference,7278
0,reference,7279
0,reference,7296
0,reference,7297
0,reference,7298
0,reference,7299
0,reference,7300
0,reference,7301
0,reference,7302
0,reference,7303
0,reference,7304
0,reference,7305
0,reference,7306
0,reference,7307
0,reference,7308
0,reference,7309
0,reference,7310
0,reference,7311
0,reference,7312
0,reference,7313
0,reference,7314
0,reference,7315
0,reference,7316
0,reference,7317
0,reference,7318
0,reference,7319
0,reference,7336
0,reference,7337
0,reference,7338
0,reference,7339
0,reference,7340
0,reference,7341
0,reference,7342
0,reference,7343
0,reference,7344
0,reference,7345
0,reference,7346
0,reference,7347
0,reference,7348
0,reference,7349
0,reference,7350
0,reference,7351
0,reference,7352
0,reference,7353
0,reference,7354
0,reference,7355
0,reference,7356
0,reference,7357
0,reference,7358
0,reference,7359
0,reference,7376
0,reference,7377
0,reference,7378
0,reference,7379
0,reference,7380
0,reference,7381
0,reference,7382
0,reference,7383
0,reference,7384
0,reference,7385
0,reference,7386
0,reference,7387
0,reference,7388
0,reference,7389
0,reference,7390
0,reference,7391
0,reference,7392
0,reference,7393
0,reference,7394
0,reference,7395
0,reference,7396
0,reference,7397
0,reference,7398
0,reference,7399
0,reference,7416
0,reference,7417
0,reference,7418
0,reference,7419
0,reference,7420
0,reference,7421
0,reference,7422
0,reference,7423
0,reference,7424
0,reference,7425
0,reference,7426
0,reference,7427
0,reference,7428
0,reference,7429
0,reference,7430
0,reference,7431
0,reference,7432
0,reference,7433
0,reference,7434
0,reference,7435
0,reference,7436
0,reference,7437
0,reference,7438
0,reference,7439
0,reference,7456
0,reference,7457
0,reference,7458
0,reference,7459
0,reference,7460
0,reference,7461
0,reference,7462
0,reference,7463
0,reference,7464
0,reference,7465
0,reference,7466
0,reference,7467
0,reference,7468
0,reference,7469
0,reference,7470
0,reference,7471
0,reference,7472
0,reference,7473
0,reference,7474
0,reference,7475
0,reference,7476
0,reference,7477
0,reference,7478
0,reference,7479
0,reference,7496
0,reference,7497
0,reference,7498
0,reference,7499
0,reference,7500
0,reference,7501
0,reference,7502
0,reference,7503
0,reference,7504
0,reference,7505
0,reference,7506
0,reference,7507
0,reference,7508
0,reference,7509
0,reference,7510
0,reference,7511
0,reference,7512
0,reference,7513
0,reference,7514
0,reference,7515
0,reference,7516
0,reference,7517
0,reference,7518
0,reference,7519
0,reference,7536
0,reference,7537
0,reference,7538
0,reference,7539
0,reference,7540
0,reference,7541
0,reference,7542
0,reference,7543
0,reference,7544
0,reference,7545
0,reference,7546
0,reference,7547
0,reference,7548
0,reference,7549
0,reference,7550
0,reference,7551
0,reference,7552
0,reference,7553
0,reference,7554
0,reference,7555
0,reference,7556
0,reference,7557
0,reference,7558
0,reference,7559
0,reference,7576
0,reference,7577
0,reference,7578
0,reference,7579
0,reference,7580
0,reference,7581
0,reference,7582
0,reference,7583
0,reference,7584
0,reference,7585
0,reference,7586
0,reference,7587
0,reference,7588
0,reference,7589
0,reference,7590
0,reference,7591
0,reference,7592
0,reference,7593
0,reference,7594
0,reference,7595
0,reference,7596
0,reference,7597
0,reference,7598
0,reference,7599
0,reference,8016
0,reference,8017
0,reference,8018
0,reference,8019
0,reference,8020
0,reference,8021
0,reference,8022
0,reference,8023
0,reference,8024
0,reference,8025
0,reference,8026
0,reference,8027
0,reference,8028
0,reference,8029
0,reference,8030
0,reference,8031
0,reference,8032
0,reference,8033
0,reference,8034
0,reference,8035
0,reference,8036
0,reference,8037
0,reference,8038
0,reference,8039
0,reference,8056
0,reference,8057
0,reference,8058
0,reference,8059
0,reference,8060
0,reference,8061
0,reference,8062
0,reference,8063
0,reference,8064
0,reference,8065
0,reference,8066
0,reference,8067
0,reference,8068
0,reference,8069
0,reference,8070
0,reference,8071
0,reference,8072
0,reference,8073
0,reference,8074
0,reference,8075
0,reference,8076
0,reference,8077
0,reference,8078
0,reference,8079
0,reference,8096
0,reference,8097
0,reference,8098
0,reference,8099
0,reference,8100
0,reference,8101
0,reference,8102
0,reference,8103
0,reference,8104
0,reference,8105
0,reference,8106
0,reference,8107
0,reference,8108
0,reference,8109
0,reference,8110
0,reference,8111
0,reference,8112
0,reference,8113
0,reference,8114
0,reference,8115
0,reference,8116
0,reference,8117
0,reference,8118
0,reference,8119
0,reference,8136
0,reference,8137
0,reference,8138
0,reference,8139
0,reference,8140
0,reference,8141
0,reference,8142
0,reference,8143
0,reference,8144
0,reference,8145
0,reference,8146
0,reference,8147
0,reference,8148
0,reference,8149
0,reference,8150
0,reference,8151
0,reference,8152
0,reference,8153
0,reference,8154
0,reference,8155
0,reference,8156
0,reference,8157
0,reference,8158
0,reference,8159
0,reference,8176
0,reference,8177
0,reference,8178
0,reference,8179
0,reference,8180
0,reference,8181
0,reference,8182
0,reference,8183
0,reference,8184
0,reference,8185
0,reference,8186
0,reference,8187
0,reference,8188
0,reference,8189
0,reference,8190
0,reference,8191
0,reference,8192
0,reference,8193
0,reference,8194
0,reference,8195
0,reference,8196
0,reference,8197
0,reference,8198
0,reference,8199
0,reference,8216
0,reference,8217
0,reference,8218
0,reference,8219
0,reference,8220
0,reference,8221
0,reference,8222
0,reference,8223
0,reference,8224
0,reference,8225
0,reference,8226
0,reference,8227
0,reference,8228
0,reference,8229
0,reference,8230
0,reference,8231
0,reference,8232
0,reference,8233
0,reference,8234
0,reference,8235
0,reference,8236
0,reference,8237
0,reference,8238
0,reference,8239
0,reference,8256
0,reference,8257
0,reference,8258
0,reference,8259
0,reference,8260
0,reference,8261
0,reference,8262
0,reference,8263
0,reference,8264
0,reference,8265
0,reference,8266
0,reference,8267
0,reference,8268
0,reference,8269
0,reference,8270
0,reference,8271
0,reference,8272
0,reference,8273
0,reference,8274
0,reference,8275
0,reference,8276
0,reference,8277
0,reference,8278
0,reference,8279
0,reference,8296
0,reference,8297
0,reference,8298
0,reference,8299
0,reference,8300
0,reference,8301
0,reference,8302
0,reference,8303
0,reference,8304
0,reference,8305
0,reference,8306
0,reference,8307
0,reference,8308
0,reference,8309
0,reference,8310
0,reference,8311
0,reference,8312
0,reference,8313
0,reference,8314
0,reference,8315
0,reference,8316
0,reference,8317
0,reference,8318
0,reference,8319
0,reference,8336
0,reference,8337
0,reference,8338
0,reference,8339
0,reference,8340
0,reference,8341
0,reference,8342
0,reference,8343
0,reference,8344
0,reference,8345
0,reference,8346
0,reference,8347
0,reference,8348
0,reference,8349
0,reference,8350
0,reference,8351
0,reference,8352
0,reference,8353
0,reference,8354
0,reference,8355
0,reference,8356
0,reference,8357
0,reference,8358
0,reference,8359
0,reference,8376
0,reference,8377
0,reference,8378
0,reference,8379
0,reference,8380
0,reference,8381
0,reference,8382
0,reference,8383
0,reference,8384
0,reference,8385
0,reference,8386
0,reference,8387
0,reference,8388
0,reference,8389
0,reference,8390
0,reference,8391
0,reference,8392
0,reference,8393
0,reference,8394
0,reference,8395
0,reference,8396
0,reference,8397
0,reference,8398
0,reference,8399
0,reference,8816
0,reference,8817
0,reference,8818
0,reference,8819
0,reference,8820
0,reference,8821
0,reference,8822
0,reference,8823
0,reference,8824
0,reference,8825
0,reference,8826
0,reference,8827
0,reference,8828
0,reference,8829
0,reference,8830
0,reference,8831
0,reference,8832
0,reference,8833
0,reference,8834
0,reference,8835
0,reference,8836
0,reference,8837
0,reference,8838
0,reference,8839
0,reference,8856
0,reference,8857
0,reference,8858
0,reference,8859
0,reference,8860
0,reference,8861
0,reference,8862
