global_row,task,episode,init_state_id,noise_seed,failure,length,fold,variant,threshold,first_alarm_query,original_first_alarm_query
2213,libero_goal/push_the_plate_to_the_front_of_the_stove,213,26,1013,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2214,libero_goal/push_the_plate_to_the_front_of_the_stove,214,26,1014,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2215,libero_goal/push_the_plate_to_the_front_of_the_stove,215,26,1015,False,13,libero_goal_20260909,original,2.4570610523223877,11,11
2216,libero_goal/push_the_plate_to_the_front_of_the_stove,216,27,1008,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2217,libero_goal/push_the_plate_to_the_front_of_the_stove,217,27,1009,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2218,libero_goal/push_the_plate_to_the_front_of_the_stove,218,27,1010,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2219,libero_goal/push_the_plate_to_the_front_of_the_stove,219,27,1011,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2220,libero_goal/push_the_plate_to_the_front_of_the_stove,220,27,1012,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2221,libero_goal/push_the_plate_to_the_front_of_the_stove,221,27,1013,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2222,libero_goal/push_the_plate_to_the_front_of_the_stove,222,27,1014,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2223,libero_goal/push_the_plate_to_the_front_of_the_stove,223,27,1015,False,12,libero_goal_20260909,original,2.4570610523223877,10,10
2224,libero_goal/push_the_plate_to_the_front_of_the_stove,224,28,1008,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2225,libero_goal/push_the_plate_to_the_front_of_the_stove,225,28,1009,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2226,libero_goal/push_the_plate_to_the_front_of_the_stove,226,28,1010,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2227,libero_goal/push_the_plate_to_the_front_of_the_stove,227,28,1011,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2228,libero_goal/push_the_plate_to_the_front_of_the_stove,228,28,1012,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2229,libero_goal/push_the_plate_to_the_front_of_the_stove,229,28,1013,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2230,libero_goal/push_the_plate_to_the_front_of_the_stove,230,28,1014,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2231,libero_goal/push_the_plate_to_the_front_of_the_stove,231,28,1015,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2232,libero_goal/push_the_plate_to_the_front_of_the_stove,232,29,1008,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2233,libero_goal/push_the_plate_to_the_front_of_the_stove,233,29,1009,False,13,libero_goal_20260909,original,2.4570610523223877,8,8
2234,libero_goal/push_the_plate_to_the_front_of_the_stove,234,29,1010,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2235,libero_goal/push_the_plate_to_the_front_of_the_stove,235,29,1011,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2236,libero_goal/push_the_plate_to_the_front_of_the_stove,236,29,1012,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2237,libero_goal/push_the_plate_to_the_front_of_the_stove,237,29,1013,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2238,libero_goal/push_the_plate_to_the_front_of_the_stove,238,29,1014,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2239,libero_goal/push_the_plate_to_the_front_of_the_stove,239,29,1015,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2240,libero_goal/push_the_plate_to_the_front_of_the_stove,240,30,1008,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2241,libero_goal/push_the_plate_to_the_front_of_the_stove,241,30,1009,False,15,libero_goal_20260909,original,2.4570610523223877,9,9
2242,libero_goal/push_the_plate_to_the_front_of_the_stove,242,30,1010,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2243,libero_goal/push_the_plate_to_the_front_of_the_stove,243,30,1011,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2244,libero_goal/push_the_plate_to_the_front_of_the_stove,244,30,1012,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2245,libero_goal/push_the_plate_to_the_front_of_the_stove,245,30,1013,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2246,libero_goal/push_the_plate_to_the_front_of_the_stove,246,30,1014,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2247,libero_goal/push_the_plate_to_the_front_of_the_stove,247,30,1015,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2248,libero_goal/push_the_plate_to_the_front_of_the_stove,248,31,1008,False,12,libero_goal_20260909,original,2.4570610523223877,10,10
2249,libero_goal/push_the_plate_to_the_front_of_the_stove,249,31,1009,False,16,libero_goal_20260909,original,2.4570610523223877,9,9
2250,libero_goal/push_the_plate_to_the_front_of_the_stove,250,31,1010,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2251,libero_goal/push_the_plate_to_the_front_of_the_stove,251,31,1011,False,12,libero_goal_20260909,original,2.4570610523223877,9,9
2252,libero_goal/push_the_plate_to_the_front_of_the_stove,252,31,1012,False,13,libero_goal_20260909,original,2.4570610523223877,8,8
2253,libero_goal/push_the_plate_to_the_front_of_the_stove,253,31,1013,False,13,libero_goal_20260909,original,2.4570610523223877,8,8
2254,libero_goal/push_the_plate_to_the_front_of_the_stove,254,31,1014,False,16,libero_goal_20260909,original,2.4570610523223877,9,9
2255,libero_goal/push_the_plate_to_the_front_of_the_stove,255,31,1015,False,12,libero_goal_20260909,original,2.4570610523223877,9,9
2256,libero_goal/push_the_plate_to_the_front_of_the_stove,256,32,1008,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2257,libero_goal/push_the_plate_to_the_front_of_the_stove,257,32,1009,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2258,libero_goal/push_the_plate_to_the_front_of_the_stove,258,32,1010,False,15,libero_goal_20260909,original,2.4570610523223877,9,9
2259,libero_goal/push_the_plate_to_the_front_of_the_stove,259,32,1011,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2260,libero_goal/push_the_plate_to_the_front_of_the_stove,260,32,1012,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2261,libero_goal/push_the_plate_to_the_front_of_the_stove,261,32,1013,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2262,libero_goal/push_the_plate_to_the_front_of_the_stove,262,32,1014,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2263,libero_goal/push_the_plate_to_the_front_of_the_stove,263,32,1015,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2264,libero_goal/push_the_plate_to_the_front_of_the_stove,264,33,1008,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
2265,libero_goal/push_the_plate_to_the_front_of_the_stove,265,33,1009,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2266,libero_goal/push_the_plate_to_the_front_of_the_stove,266,33,1010,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
2267,libero_goal/push_the_plate_to_the_front_of_the_stove,267,33,1011,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2268,libero_goal/push_the_plate_to_the_front_of_the_stove,268,33,1012,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
2269,libero_goal/push_the_plate_to_the_front_of_the_stove,269,33,1013,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2270,libero_goal/push_the_plate_to_the_front_of_the_stove,270,33,1014,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
2271,libero_goal/push_the_plate_to_the_front_of_the_stove,271,33,1015,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2272,libero_goal/push_the_plate_to_the_front_of_the_stove,272,34,1008,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2273,libero_goal/push_the_plate_to_the_front_of_the_stove,273,34,1009,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2274,libero_goal/push_the_plate_to_the_front_of_the_stove,274,34,1010,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2275,libero_goal/push_the_plate_to_the_front_of_the_stove,275,34,1011,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2276,libero_goal/push_the_plate_to_the_front_of_the_stove,276,34,1012,False,14,libero_goal_20260909,original,2.4570610523223877,8,8
2277,libero_goal/push_the_plate_to_the_front_of_the_stove,277,34,1013,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2278,libero_goal/push_the_plate_to_the_front_of_the_stove,278,34,1014,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2279,libero_goal/push_the_plate_to_the_front_of_the_stove,279,34,1015,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2280,libero_goal/push_the_plate_to_the_front_of_the_stove,280,35,1008,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2281,libero_goal/push_the_plate_to_the_front_of_the_stove,281,35,1009,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2282,libero_goal/push_the_plate_to_the_front_of_the_stove,282,35,1010,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2283,libero_goal/push_the_plate_to_the_front_of_the_stove,283,35,1011,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2284,libero_goal/push_the_plate_to_the_front_of_the_stove,284,35,1012,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2285,libero_goal/push_the_plate_to_the_front_of_the_stove,285,35,1013,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2286,libero_goal/push_the_plate_to_the_front_of_the_stove,286,35,1014,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2287,libero_goal/push_the_plate_to_the_front_of_the_stove,287,35,1015,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2288,libero_goal/push_the_plate_to_the_front_of_the_stove,288,36,1008,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2289,libero_goal/push_the_plate_to_the_front_of_the_stove,289,36,1009,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2290,libero_goal/push_the_plate_to_the_front_of_the_stove,290,36,1010,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2291,libero_goal/push_the_plate_to_the_front_of_the_stove,291,36,1011,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2292,libero_goal/push_the_plate_to_the_front_of_the_stove,292,36,1012,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2293,libero_goal/push_the_plate_to_the_front_of_the_stove,293,36,1013,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2294,libero_goal/push_the_plate_to_the_front_of_the_stove,294,36,1014,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2295,libero_goal/push_the_plate_to_the_front_of_the_stove,295,36,1015,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2296,libero_goal/push_the_plate_to_the_front_of_the_stove,296,37,1008,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
2297,libero_goal/push_the_plate_to_the_front_of_the_stove,297,37,1009,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
2298,libero_goal/push_the_plate_to_the_front_of_the_stove,298,37,1010,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2299,libero_goal/push_the_plate_to_the_front_of_the_stove,299,37,1011,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2300,libero_goal/push_the_plate_to_the_front_of_the_stove,300,37,1012,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2301,libero_goal/push_the_plate_to_the_front_of_the_stove,301,37,1013,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
2302,libero_goal/push_the_plate_to_the_front_of_the_stove,302,37,1014,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2303,libero_goal/push_the_plate_to_the_front_of_the_stove,303,37,1015,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
2304,libero_goal/push_the_plate_to_the_front_of_the_stove,304,38,1008,False,12,libero_goal_20260909,original,2.4570610523223877,10,10
2305,libero_goal/push_the_plate_to_the_front_of_the_stove,305,38,1009,False,13,libero_goal_20260909,original,2.4570610523223877,11,11
2306,libero_goal/push_the_plate_to_the_front_of_the_stove,306,38,1010,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2307,libero_goal/push_the_plate_to_the_front_of_the_stove,307,38,1011,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2308,libero_goal/push_the_plate_to_the_front_of_the_stove,308,38,1012,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2309,libero_goal/push_the_plate_to_the_front_of_the_stove,309,38,1013,False,12,libero_goal_20260909,original,2.4570610523223877,9,9
2310,libero_goal/push_the_plate_to_the_front_of_the_stove,310,38,1014,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2311,libero_goal/push_the_plate_to_the_front_of_the_stove,311,38,1015,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2312,libero_goal/push_the_plate_to_the_front_of_the_stove,312,39,1008,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
2313,libero_goal/push_the_plate_to_the_front_of_the_stove,313,39,1009,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2314,libero_goal/push_the_plate_to_the_front_of_the_stove,314,39,1010,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2315,libero_goal/push_the_plate_to_the_front_of_the_stove,315,39,1011,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2316,libero_goal/push_the_plate_to_the_front_of_the_stove,316,39,1012,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2317,libero_goal/push_the_plate_to_the_front_of_the_stove,317,39,1013,False,12,libero_goal_20260909,original,2.4570610523223877,10,10
2318,libero_goal/push_the_plate_to_the_front_of_the_stove,318,39,1014,False,12,libero_goal_20260909,original,2.4570610523223877,9,9
2319,libero_goal/push_the_plate_to_the_front_of_the_stove,319,39,1015,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2320,libero_goal/push_the_plate_to_the_front_of_the_stove,320,40,1008,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2321,libero_goal/push_the_plate_to_the_front_of_the_stove,321,40,1009,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2322,libero_goal/push_the_plate_to_the_front_of_the_stove,322,40,1010,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2323,libero_goal/push_the_plate_to_the_front_of_the_stove,323,40,1011,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2324,libero_goal/push_the_plate_to_the_front_of_the_stove,324,40,1012,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2325,libero_goal/push_the_plate_to_the_front_of_the_stove,325,40,1013,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2326,libero_goal/push_the_plate_to_the_front_of_the_stove,326,40,1014,False,13,libero_goal_20260909,original,2.4570610523223877,11,11
2327,libero_goal/push_the_plate_to_the_front_of_the_stove,327,40,1015,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2328,libero_goal/push_the_plate_to_the_front_of_the_stove,328,41,1008,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2329,libero_goal/push_the_plate_to_the_front_of_the_stove,329,41,1009,False,13,libero_goal_20260909,original,2.4570610523223877,8,8
2330,libero_goal/push_the_plate_to_the_front_of_the_stove,330,41,1010,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2331,libero_goal/push_the_plate_to_the_front_of_the_stove,331,41,1011,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2332,libero_goal/push_the_plate_to_the_front_of_the_stove,332,41,1012,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2333,libero_goal/push_the_plate_to_the_front_of_the_stove,333,41,1013,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2334,libero_goal/push_the_plate_to_the_front_of_the_stove,334,41,1014,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2335,libero_goal/push_the_plate_to_the_front_of_the_stove,335,41,1015,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
2336,libero_goal/push_the_plate_to_the_front_of_the_stove,336,42,1008,False,13,libero_goal_20260909,original,2.4570610523223877,11,11
2337,libero_goal/push_the_plate_to_the_front_of_the_stove,337,42,1009,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2338,libero_goal/push_the_plate_to_the_front_of_the_stove,338,42,1010,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
2339,libero_goal/push_the_plate_to_the_front_of_the_stove,339,42,1011,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
